Data: 04/03/2023
Hora: 11:01

Tempo,RPM,Latitude,Longitude,Velocidade GPS,Velocidade Dianteira,Velocidade Traseira,Temperatura CVT
38994,   0.0, -23.162472, -45.795712,  10.0,   0.0,   0.0,   0.0
39142,   0.0, -23.162472, -45.795712,  10.0,   0.0,   0.0,   0.0
39204,   0.0, -23.162472, -45.795712,  10.0,   0.0,   0.0,   0.0
39266,   0.0, -23.162472, -45.795712,  10.0,   0.0,   0.0,   0.0
39328,   0.0, -23.162472, -45.795712,  10.0,   0.0,   0.0,   0.0
39391,   0.0, -23.162472, -45.795712,  10.0,   0.0,   0.0,   0.0
39489,   0.0, -23.162472, -45.795712,  10.0,   0.0,   0.0,   0.0
39759,   0.0, -23.162466, -45.795700,   0.0,   0.0,   0.0,   0.0
39936,   0.0, -23.162466, -45.795700,   0.0,   0.0,   0.0,   0.0
40003,   0.0, -23.162466, -45.795700,   0.0,   0.0,   0.0,   0.0
40066,   0.0, -23.162466, -45.795700,   0.0,   0.0,   0.0,   0.0
40127,   0.0, -23.162466, -45.795700,   0.0,   0.0,   0.0,   0.0
40189,   0.0, -23.162466, -45.795700,   0.0,   0.0,   0.0,   0.0
40253,   0.0, -23.162466, -45.795700,   0.0,   0.0,   0.0,   0.0
40317,   0.0, -23.162466, -45.795700,   0.0,   0.0,   0.0,   0.0
40483,   0.0, -23.162466, -45.795700,   0.0,   0.0,   0.0,   0.0
40689,   0.0, -23.162476, -45.795704,   0.0,   0.0,   0.0,   0.0
40886,   0.0, -23.162476, -45.795704,   0.0,   0.0,   0.0,   0.0
40970,   0.0, -23.162476, -45.795704,   0.0,   0.0,   0.0,   0.0
41032,   0.0, -23.162476, -45.795704,   0.0,   0.0,   0.0,   0.0
41094,   0.0, -23.162476, -45.795704,   0.0,   0.0,   0.0,   0.0
41156,   0.0, -23.162476, -45.795704,   0.0,   0.0,   0.0,   0.0
41227,   0.0, -23.162476, -45.795704,   0.0,   0.0,   0.0,   0.0
41368,   0.0, -23.162476, -45.795704,   0.0,   0.0,   0.0,   0.0
41430,   0.0, -23.162476, -45.795704,   0.0,   0.0,   0.0,   0.0
41550,   0.0, -23.162479, -45.795708,   0.0,   0.0,   0.0,   0.0
41753,   0.0, -23.162479, -45.795708,   0.0,   0.0,   0.0,   0.0
41929,   0.0, -23.162479, -45.795708,   0.0,   0.0,   0.0,   0.0
41996,   0.0, -23.162479, -45.795708,   0.0,   0.0,   0.0,   0.0
42058,   0.0, -23.162479, -45.795708,   0.0,   0.0,   0.0,   0.0
42125,   0.0, -23.162479, -45.795708,   0.0,   0.0,   0.0,   0.0
42266,   0.0, -23.162479, -45.795708,   0.0,   0.0,   0.0,   0.0
42334,   0.0, -23.162479, -45.795708,   0.0,   0.0,   0.0,   0.0
42396,   0.0, -23.162479, -45.795708,   0.0,   0.0,   0.0,   0.0
42477,   0.0, -23.162479, -45.795708,   0.0,   0.0,   0.0,   0.0
42683,   0.0, -23.162483, -45.795704,   0.0,   0.0,   0.0,   0.0
42893,   0.0, -23.162483, -45.795704,   0.0,   0.0,   0.0,   0.0
42958,   0.0, -23.162483, -45.795704,   0.0,   0.0,   0.0,   0.0
43099,   0.0, -23.162483, -45.795704,   0.0,   0.0,   0.0,   0.0
43161,   0.0, -23.162483, -45.795704,   0.0,   0.0,   0.0,   0.0
43223,   0.0, -23.162483, -45.795704,   0.0,   0.0,   0.0,   0.0
43284,   0.0, -23.162483, -45.795704,   0.0,   0.0,   0.0,   0.0
43346,   0.0, -23.162483, -45.795704,   0.0,   0.0,   0.0,   0.0
43408,   0.0, -23.162483, -45.795704,   0.0,   0.0,   0.0,   0.0
43497,   0.0, -23.162483, -45.795704,   0.0,   0.0,   0.0,   0.0
43729,   0.0, -23.162481, -45.795704,   0.0,   0.0,   0.0,   0.0
43948,   0.0, -23.162481, -45.795704,   0.0,   0.0,   0.0,   0.0
44010,   0.0, -23.162481, -45.795704,   0.0,   0.0,   0.0,   0.0
44071,   0.0, -23.162481, -45.795704,   0.0,   0.0,   0.0,   0.0
44135,   0.0, -23.162481, -45.795704,   0.0,   0.0,   0.0,   0.0
44197,   0.0, -23.162481, -45.795704,   0.0,   0.0,   0.0,   0.0
