Data: NaN/NaN/NaN
Hora: NaN:NaN

Tempo,RPM,Latitude,Longitude,Velocidade GPS,Velocidade Dianteira,Velocidade Traseira,Temperatura CVT
120256,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120317,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120381,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120442,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120506,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120567,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120629,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120691,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120757,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120818,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120879,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120946,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121092,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121180,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121241,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121304,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121365,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121426,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121493,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121554,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121618,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121679,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121742,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121803,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121866,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121932,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122011,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122173,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122240,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122302,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122363,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122427,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122488,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122552,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122613,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122677,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122738,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122800,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122869,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122933,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123024,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123175,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123237,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123299,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123361,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123422,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123485,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123546,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123610,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123673,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123735,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123797,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123863,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123924,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124020,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124174,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124236,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124299,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124465,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124526,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124679,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124740,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124802,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124863,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124930,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125009,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125174,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
