Data: 20/05/2023
Hora: 12:53

Tempo,RPM,Latitude,Longitude,Velocidade GPS,Velocidade Dianteira,Velocidade Traseira,Temperatura CVT
37821,   0.0, -22.928387, -42.967842,   4.0,   0.0,   0.0,   0.0
37883,   0.0, -22.928387, -42.967842,   4.0,   0.0,   0.0,   0.0
37946,   0.0, -22.928387, -42.967842,   4.0,   0.0,   0.0,   0.0
38008,   0.0, -22.928387, -42.967842,   4.0,   0.0,   0.0,   0.0
38071,   0.0, -22.928387, -42.967842,   4.0,   0.0,   0.0,   0.0
38159,   0.0, -22.928387, -42.967842,   4.0,   0.0,   0.0,   0.0
