Data: NaN/NaN/NaN
Hora: NaN:NaN

Tempo,RPM,Latitude,Longitude,Velocidade GPS,Velocidade Dianteira,Velocidade Traseira,Temperatura CVT
120204,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120350,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120412,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120473,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120535,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120596,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120657,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120720,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120784,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120930,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120991,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121052,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121113,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121175,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121237,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121299,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121361,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121422,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121488,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121628,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121688,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121750,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121816,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121878,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121939,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122001,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122062,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122124,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122191,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122337,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122398,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122458,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122519,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122582,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122648,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122710,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122771,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122833,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122903,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123044,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123106,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123167,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123228,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123290,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123352,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123414,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123479,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123540,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123604,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123746,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123806,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123868,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123929,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123991,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124052,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124113,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124176,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124246,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124310,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124450,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124603,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124664,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124726,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124787,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124849,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124911,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124973,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125034,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125104,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125241,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125301,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125363,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125424,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125485,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125546,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125607,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125669,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125730,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125795,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125935,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126001,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126062,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126124,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126185,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126246,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126312,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126373,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126436,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126500,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126640,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126701,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126765,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126831,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126893,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126954,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127015,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127077,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127138,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127203,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127343,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127404,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127465,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127540,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127601,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127662,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127728,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127789,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127850,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127916,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128056,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128117,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128179,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128240,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128305,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128366,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128429,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128491,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128552,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128621,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128764,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128826,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128888,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
128951,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129104,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129166,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129227,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129289,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129350,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129423,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129562,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129623,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129684,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129745,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129807,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129868,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
129931,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
