Data: 03/03/2023
Hora: 08:04

Tempo,RPM,Latitude,Longitude,Velocidade GPS,Velocidade Dianteira,Velocidade Traseira,Temperatura CVT
31424,   0.0, -23.162399, -45.795689,   0.0,   0.0,   0.0,   0.0
31569,   0.0, -23.162399, -45.795689,   0.0,   0.0,   0.0,   0.0
31631,   0.0, -23.162399, -45.795689,   0.0,   0.0,   0.0,   0.0
31694,   0.0, -23.162399, -45.795689,   0.0,   0.0,   0.0,   0.0
31800,   0.0, -23.162399, -45.795689,   0.0,   0.0,   0.0,   0.0
32004,   0.0, -23.162409, -45.795696,   0.0,   0.0,   0.0,   0.0
32203,   0.0, -23.162409, -45.795696,   0.0,   0.0,   0.0,   0.0
32344,   0.0, -23.162409, -45.795696,   0.0,   0.0,   0.0,   0.0
32405,   0.0, -23.162409, -45.795696,   0.0,   0.0,   0.0,   0.0
32472,   0.0, -23.162409, -45.795696,   0.0,   0.0,   0.0,   0.0
32533,   0.0, -23.162409, -45.795696,   0.0,   0.0,   0.0,   0.0
32594,   0.0, -23.162409, -45.795696,   0.0,   0.0,   0.0,   0.0
32658,   0.0, -23.162409, -45.795696,   0.0,   0.0,   0.0,   0.0
32719,   0.0, -23.162409, -45.795696,   0.0,   0.0,   0.0,   0.0
32846,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
33114,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
33211,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
33273,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
33335,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
33396,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
33457,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
33519,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
33588,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
33727,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
33921,   0.0, -23.162399, -45.795692,   0.0,   0.0,   0.0,   0.0
34123,   0.0, -23.162394, -45.795689,   0.0,   0.0,   0.0,   0.0
34248,   0.0, -23.162394, -45.795689,   0.0,   0.0,   0.0,   0.0
34310,   0.0, -23.162394, -45.795689,   0.0,   0.0,   0.0,   0.0
34376,   0.0, -23.162394, -45.795689,   0.0,   0.0,   0.0,   0.0
34437,   0.0, -23.162394, -45.795689,   0.0,   0.0,   0.0,   0.0
34503,   0.0, -23.162394, -45.795689,   0.0,   0.0,   0.0,   0.0
34644,   0.0, -23.162394, -45.795689,   0.0,   0.0,   0.0,   0.0
34711,   0.0, -23.162394, -45.795689,   0.0,   0.0,   0.0,   0.0
34819,   0.0, -23.162394, -45.795689,   0.0,   0.0,   0.0,   0.0
35034,   0.0, -23.162392, -45.795685,   1.0,   0.0,   0.0,   0.0
35210,   0.0, -23.162392, -45.795685,   1.0,   0.0,   0.0,   0.0
35272,   0.0, -23.162392, -45.795685,   1.0,   0.0,   0.0,   0.0
35338,   0.0, -23.162392, -45.795685,   1.0,   0.0,   0.0,   0.0
35479,   0.0, -23.162392, -45.795685,   1.0,   0.0,   0.0,   0.0
35540,   0.0, -23.162392, -45.795685,   1.0,   0.0,   0.0,   0.0
35603,   0.0, -23.162392, -45.795685,   1.0,   0.0,   0.0,   0.0
35665,   0.0, -23.162392, -45.795685,   1.0,   0.0,   0.0,   0.0
35728,   0.0, -23.162392, -45.795685,   1.0,   0.0,   0.0,   0.0
35919,   0.0, -23.162392, -45.795685,   1.0,   0.0,   0.0,   0.0
36118,   0.0, -23.162388, -45.795681,   1.0,   0.0,   0.0,   0.0
36258,   0.0, -23.162388, -45.795681,   1.0,   0.0,   0.0,   0.0
36398,   0.0, -23.162388, -45.795681,   1.0,   0.0,   0.0,   0.0
36460,   0.0, -23.162388, -45.795681,   1.0,   0.0,   0.0,   0.0
36521,   0.0, -23.162388, -45.795681,   1.0,   0.0,   0.0,   0.0
36584,   0.0, -23.162388, -45.795681,   1.0,   0.0,   0.0,   0.0
36646,   0.0, -23.162388, -45.795681,   1.0,   0.0,   0.0,   0.0
36708,   0.0, -23.162388, -45.795681,   1.0,   0.0,   0.0,   0.0
36826,   0.0, -23.162388, -45.795681,   1.0,   0.0,   0.0,   0.0
37050,   0.0, -23.162388, -45.795681,   2.0,   0.0,   0.0,   0.0
37261,   0.0, -23.162388, -45.795681,   2.0,   0.0,   0.0,   0.0
37322,   0.0, -23.162388, -45.795681,   2.0,   0.0,   0.0,   0.0
37387,   0.0, -23.162388, -45.795681,   2.0,   0.0,   0.0,   0.0
37449,   0.0, -23.162388, -45.795681,   2.0,   0.0,   0.0,   0.0
37510,   0.0, -23.162388, -45.795681,   2.0,   0.0,   0.0,   0.0
