Data: 20/05/2023
Hora: 15:50

Tempo,RPM,Latitude,Longitude,Velocidade GPS,Velocidade Dianteira,Velocidade Traseira,Temperatura CVT
5040,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
5185,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
5248,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
5309,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
5371,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
5433,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
5498,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
5727,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
5938,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
6096,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
6160,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
6221,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
6284,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
6345,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
6410,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
6590,   0.0, -22.928368, -42.967670,  40.0,   0.0,   0.0,   0.0
6801,   0.0, -22.928360, -42.967583,  12.0,   0.0,   0.0,   0.0
7012,   0.0, -22.928360, -42.967583,  12.0,   0.0,   0.0,   0.0
7102,   0.0, -22.928360, -42.967583,  12.0,   0.0,   0.0,   0.0
7163,   0.0, -22.928360, -42.967583,  12.0,   0.0,   0.0,   0.0
7226,   0.0, -22.928360, -42.967583,  12.0,   0.0,   0.0,   0.0
7288,   0.0, -22.928360, -42.967583,  12.0,   0.0,   0.0,   0.0
7359,   0.0, -22.928360, -42.967583,  12.0,   0.0,   0.0,   0.0
7498,   0.0, -22.928360, -42.967583,  12.0,   0.0,   0.0,   0.0
7599,   0.0, -22.928360, -42.967583,  12.0,   0.0,   0.0,   0.0
7803,   0.0, -22.928349, -42.967552,  12.0,   0.0,   0.0,   0.0
8014,   0.0, -22.928349, -42.967552,  12.0,   0.0,   0.0,   0.0
8098,   0.0, -22.928349, -42.967552,  12.0,   0.0,   0.0,   0.0
8166,   0.0, -22.928349, -42.967552,  12.0,   0.0,   0.0,   0.0
8228,   0.0, -22.928349, -42.967552,  12.0,   0.0,   0.0,   0.0
8298,   0.0, -22.928349, -42.967552,  12.0,   0.0,   0.0,   0.0
8440,   0.0, -22.928349, -42.967552,  12.0,   0.0,   0.0,   0.0
8506,   0.0, -22.928349, -42.967552,  12.0,   0.0,   0.0,   0.0
8604,   0.0, -22.928349, -42.967552,  12.0,   0.0,   0.0,   0.0
8801,   0.0, -22.928352, -42.967575,  11.0,   0.0,   0.0,   0.0
8996,   0.0, -22.928352, -42.967575,  11.0,   0.0,   0.0,   0.0
9100,   0.0, -22.928352, -42.967575,  11.0,   0.0,   0.0,   0.0
9162,   0.0, -22.928352, -42.967575,  11.0,   0.0,   0.0,   0.0
9227,   0.0, -22.928352, -42.967575,  11.0,   0.0,   0.0,   0.0
9369,   0.0, -22.928352, -42.967575,  11.0,   0.0,   0.0,   0.0
9433,   0.0, -22.928352, -42.967575,  11.0,   0.0,   0.0,   0.0
9494,   0.0, -22.928352, -42.967575,  11.0,   0.0,   0.0,   0.0
9596,   0.0, -22.928352, -42.967575,  11.0,   0.0,   0.0,   0.0
9801,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
10000,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
10112,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
10177,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
10318,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
10381,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
10443,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
10506,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
10592,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
10798,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
11020,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
11203,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
11267,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
11329,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
11392,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
11453,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
11533,   0.0, -22.928352, -42.967545,   9.0,   0.0,   0.0,   0.0
11831,   0.0, -22.928345, -42.967564,   9.0,   0.0,   0.0,   0.0
12034, 906.0, -22.928345, -42.967564,   9.0,   0.0,   0.0,   0.0
12175, 906.0, -22.928345, -42.967564,   9.0,   0.0,   0.0,   0.0
12237, 906.0, -22.928345, -42.967564,   9.0,   0.0,   0.0,   0.0
12299, 1272.0, -22.928345, -42.967564,   9.0,   0.0,   0.0,   0.0
12361, 1272.0, -22.928345, -42.967564,   9.0,   0.0,   0.0,   0.0
12428, 1272.0, -22.928345, -42.967564,   9.0,   0.0,   0.0,   0.0
12491, 1272.0, -22.928345, -42.967564,   9.0,   0.0,   0.0,   0.0
12631, 1272.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
12865, 1257.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
13063, 1176.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
13125, 1176.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
13186, 1176.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
13248, 1176.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
13310, 1176.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
13373, 1176.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
13435, 1176.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
13532, 1123.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
13806, 1123.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
14004, 1661.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
14066, 1666.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
14127, 1666.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
14189, 1666.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
14254, 1666.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
14319, 1856.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
14459, 1856.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
14544, 1856.0, -22.928350, -42.967579,   6.0,   0.0,   0.0,   0.0
14751, 1972.0, -22.928354, -42.967590,   1.0,   0.0,   0.0,   0.0
14949, 2000.0, -22.928354, -42.967590,   1.0,   0.0,   0.0,   0.0
15057, 1962.0, -22.928354, -42.967590,   1.0,   0.0,   0.0,   0.0
15123, 1962.0, -22.928354, -42.967590,   1.0,   0.0,   0.0,   0.0
