Data: 20/10/2023
Hora: 16:31

Tempo,RPM,Latitude,Longitude,Velocidade GPS,Velocidade Dianteira,Velocidade Traseira,Temperatura CVT
1646, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
1905, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
2081, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
2143, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
2206, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
2268, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
2329, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
2391, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
2609, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
2822, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
2997, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
3060, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
3122, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
3183, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
3246, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
3309, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
3450, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
3539, 0.0, -21.1066470000, -44.2449910000, 0.0, 0.0, 0.0, 0.0
3732, 0.0, -21.1066440000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
3926, 0.0, -21.1066440000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
4026, 0.0, -21.1066440000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
4089, 0.0, -21.1066440000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
4156, 0.0, -21.1066440000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
4221, 0.0, -21.1066440000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
4363, 0.0, -21.1066440000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
4426, 0.0, -21.1066440000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
4519, 0.0, -21.1066440000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
4718, 0.0, -21.1066440000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
4916, 0.0, -21.1066440000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
5017, 0.0, -21.1066440000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
5079, 0.0, -21.1066440000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
5149, 0.0, -21.1066440000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
5297, 0.0, -21.1066440000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
5359, 0.0, -21.1066440000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
5420, 0.0, -21.1066440000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
5505, 0.0, -21.1066440000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
5704, 0.0, -21.1066470000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
5918, 0.0, -21.1066470000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
6018, 0.0, -21.1066470000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
6082, 0.0, -21.1066470000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
6224, 0.0, -21.1066470000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
6288, 0.0, -21.1066470000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
6350, 0.0, -21.1066470000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
6413, 0.0, -21.1066470000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
6510, 0.0, -21.1066470000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
6711, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
6924, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
7024, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
7168, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
7229, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
7290, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
7352, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
7413, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
7497, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
7696, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
7924, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
8102, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
8164, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
8225, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
8289, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
8441, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
8523, 0.0, -21.1066510000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
8722, 0.0, -21.1066590000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
8943, 0.0, -21.1066590000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
9099, 0.0, -21.1066590000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
9160, 0.0, -21.1066590000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
9228, 0.0, -21.1066590000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
9289, 0.0, -21.1066590000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
9352, 0.0, -21.1066590000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
9414, 0.0, -21.1066590000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
9503, 0.0, -21.1066590000, -44.2449870000, 0.0, 0.0, 0.0, 0.0
9704, 0.0, -21.1066590000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
9946, 0.0, -21.1066590000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
10097, 0.0, -21.1066590000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
10159, 0.0, -21.1066590000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
10220, 0.0, -21.1066590000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
10281, 0.0, -21.1066590000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
10343, 0.0, -21.1066590000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
10405, 0.0, -21.1066590000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
10505, 0.0, -21.1066590000, -44.2449840000, 0.0, 0.0, 0.0, 0.0
