Data: NaN/NaN/NaN
Hora: NaN:NaN

Tempo,RPM,Latitude,Longitude,Velocidade GPS,Velocidade Dianteira,Velocidade Traseira,Temperatura CVT
120232,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120382,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120449,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120515,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120581,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120647,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120713,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120779,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120849,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121084,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121184,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121248,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121315,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121381,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121448,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121513,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121580,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121646,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121714,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121859,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121925,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122074,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122189,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122256,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122320,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122387,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122454,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122520,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122590,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122739,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122805,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122871,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122938,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123092,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123186,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123256,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123323,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123389,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123463,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123611,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123677,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123743,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123808,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123875,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123940,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124100,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124191,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124257,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124325,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124473,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124539,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124606,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124672,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124738,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124804,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124870,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124935,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125084,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125192,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125340,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125499,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125565,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125631,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125698,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125764,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125830,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125896,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126043,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126190,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126333,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126400,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126467,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126532,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126598,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126664,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126730,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126796,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126863,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126931,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127130,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127201,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127267,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127334,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127399,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127466,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127535,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127601,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127667,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
