Data: NaN/NaN/NaN
Hora: NaN:NaN

Tempo,RPM,Latitude,Longitude,Velocidade GPS,Velocidade Dianteira,Velocidade Traseira,Temperatura CVT
120190,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120335,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120397,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120459,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120520,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120581,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120643,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120706,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120771,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120916,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121012,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121183,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121244,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121305,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121367,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121430,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121491,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121552,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121617,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121757,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121818,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121880,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121947,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122087,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122180,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122241,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122303,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122365,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122432,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122576,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122639,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122700,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122762,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122824,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122885,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122951,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123122,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123184,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123252,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123394,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123456,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123518,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123581,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123643,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123706,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123768,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123836,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123898,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123994,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124179,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124240,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124302,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124364,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124427,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124489,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124550,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124612,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124676,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124744,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124888,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125073,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125179,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125242,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125304,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125367,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125427,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125488,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125550,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125622,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125761,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125824,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125886,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125948,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126103,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126181,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126243,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126305,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126366,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126432,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126573,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126639,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126701,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126763,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126825,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126887,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
126951,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127123,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127184,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127250,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127389,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127450,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127513,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127576,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127641,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127703,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127765,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127827,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
127890,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
