Data: NaN/NaN/NaN
Hora: NaN:NaN

Tempo,RPM,Latitude,Longitude,Velocidade GPS,Velocidade Dianteira,Velocidade Traseira,Temperatura CVT
120238,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120386,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120453,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120518,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120585,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120650,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120717,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120783,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
120853,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121096,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121185,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121249,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121316,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121383,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121449,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121516,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121581,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121648,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121716,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121861,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
121928,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122075,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122189,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122256,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122322,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122389,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122456,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122522,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122592,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122741,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122806,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122872,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
122940,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123096,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123186,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123256,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123323,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123390,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123464,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123611,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123676,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123743,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123808,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123875,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
123941,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124088,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124198,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124265,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124335,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124479,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124546,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124611,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124678,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124743,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124809,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124876,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
124942,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125108,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125202,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
125350,   0.0, NaN, NaN, NaN,   0.0,   0.0,   0.0
